course code,Section,Date & Time,Room,Instructor,Quota,Enrol,Avail,Wait,Remarks
CBME 5610,L1 (1575),Tu 07:00PM - 09:50PM,"Rm 2503, Lift 25-26 (87)","LIU, Y.S. Marshal",80Quota/Enrol/AvailCBME: 80/59/21,59,21,0,
CBME 5750,L1 (1576),We 07:00PM - 09:50PM,"Rm 6573, Lift 29-30 (88)","MAK, Andrew T C",80Quota/Enrol/AvailCBME: 80/37/43,37,43,0,
CBME 5860,L1 (1577),Tu 03:00PM - 05:50PM,"G009B, CYT Bldg (70)","YUE, Po Lock",70Quota/Enrol/AvailCBME: 70/29/41,29,41,0,
CBME 5900,L1 (1578),Fr 07:00PM - 09:50PM,"Rm 5583, Lift 29-30 (80)","LAKERVELD, Richard",80Quota/Enrol/AvailCBME: 80/26/54,26,54,0,
CBME 6980B,R1 (4423),TBA,TBA,TBA,90,54,36,0,Instructor Consent Required
CENG 1500,L1 (1741),TuTh 10:30AM - 11:50AM,Lecture Theater D (216),"SHAO, Minhua",170,151,19,0,
CENG 1500,T1 (1742),Mo 06:00PM - 06:50PM,Lecture Theater D (216),"SHAO, Minhua",170,151,19,0,
CENG 1980,R1 (2987),TBA,TBA,"LIU, Y.S. Marshal",60,30,30,0,Instructor Consent Required
CENG 2210,L1 (1743),WeFr 04:30PM - 05:50PM,"Rm 5620, Lift 31-32 (70)","LAM, Henry Hei Ning",64,61,3,0,> The class is delivered in a blended learning mode
CENG 2210,T1 (1744),We 06:00PM - 06:50PM,"Rm 5620, Lift 31-32 (70)","LAM, Henry Hei Ning",64,61,3,0,
CENG 2220,L1 (1745),WeFr 03:00PM - 04:20PM,"Rm 2503, Lift 25-26 (87)","HSING, I-ming",85,69,16,0,
CENG 2220,T1 (1746),Mo 06:00PM - 06:50PM,"Rm 2503, Lift 25-26 (87)","HSING, I-ming",85,69,16,0,
CENG 3110,L1 (1747),TuTh 04:30PM - 05:50PM,"Rm 1410, Lift 25-26 (60)","GAO, Furong",40,29,11,0,
CENG 3110,T1 (1748),Mo 09:30AM - 10:20AM,"Rm 1027, LSK Bldg (40)","GAO, Furong",40,29,11,0,
CENG 3150,T1 (1749),We 09:00AM - 12:50PM Th 10:30AM - 11:20AM,"Rm 4402, Lift 17-18 Rm 4402, Lift 17-18","HUI, Chi WaiLAKERVELD, RichardLAM, Leung Yuk FrankLIU, Y.S. Marshal HUI, Chi WaiLAKERVELD, RichardLAM, Leung Yuk FrankLIU, Y.S. Marshal",30,19,11,0,> The class is delivered in an experiential learning mode
CENG 3950,T1 (1751),Tu 10:30AM - 11:50AM,"Rm 2007, CYT Bldg","LAM, Leung Yuk Frank",20,19,1,0,
CENG 3950,LA1 (1750),Mo 12:30PM - 05:20PM,"Rm 2007, CYT Bldg","LAM, Leung Yuk Frank",20,19,1,0,
CENG 4000O,L1 (1752),WeFr 04:30PM - 05:50PM,"Rm 1409, Lift 25-26 (60)","MI, Yongli",50,9,41,0,
CENG 4160,L1 (4360),TuTh 03:00PM - 04:20PM,"Rm 2007, CYT Bldg","LAM, Leung Yuk Frank",50,3,47,0,Instructor Consent Required
CENG 4540,L1 (1754),WeFr 03:00PM - 04:20PM,"Rm 2304, Lift 17-18 (76)","KIM, Yoonseob",50,6,44,0,
CENG 4620,L1 (1755),TuTh 01:30PM - 02:50PM,"G009B, CYT Bldg (70)","LIU, Y.S. Marshal",50,44,6,0,
CENG 4720,L1 (1756),TuTh 09:00AM - 10:20AM,"G009B, CYT Bldg (70)","LAM, Leung Yuk Frank",50,19,31,0,
CENG 4920,T1 (1757),We 02:00PM - 02:50PM,"Rm 2503, Lift 25-26 (87)","LAM, Leung Yuk Frank",20,19,1,0,> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3
CENG 4920,T2 (4521),Fr 06:00PM - 06:50PM,TBA,"LAM, Leung Yuk Frank",1,1,0,0,> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3
CENG 4930,T1 (1758),We 02:00PM - 02:50PM,TBA,"LAKERVELD, Richard",3,3,0,0,"> Classes held in Room 2503
> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3Instructor Consent Required"
CENG 4940,T1 (1759),We 02:00PM - 02:50PM,TBA,"LIU, Y.S. Marshal",3,3,0,0,"> Classes held in Room 2503
> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3Instructor Consent Required"
CENG 4980U,T1 (1761),TBA,TBA,TBA,5,1,4,0,Instructor Consent Required
CENG 4980U,LA1 (1760),TBA,TBA,TBA,5,1,4,0,Instructor Consent Required
CENG 5210,L1 (1068),Mo 03:00PM - 05:50PM,"Rm 5560, Lift 27-28 (30)","HU, Xijun",30,23,7,0,
CENG 5610,L1 (1069),Tu 09:00AM - 11:50AM,"G002, CYT Bldg (30)","SUN, Fei",30,8,22,0,
CENG 5840,L1 (1070),Tu 03:00PM - 04:50PM,"Rm 5506, Lift 25-26 (30)","LUO, Zhengtang",25,12,13,0,> CENG 5840 is not co-listing with NANO 5350 in Spring 2022-23
CENG 5840,T1 (1071),Tu 05:00PM - 05:50PM,"Rm 5506, Lift 25-26 (30)","LUO, Zhengtang",25,12,13,0,
CENG 6000N,L1 (1072),We 09:00AM - 11:50AM,"Rm 5560, Lift 27-28 (30)","GAO, Hanyu",30,25,5,0,
CENG 6800X,T1 (1073),Fr 04:30PM - 05:20PM,"Rm 4620, Lift 31-32 (126)","GAO, HanyuGE, Jingjie",100,33,67,0,
CENG 6900C,R1 (1074),TBA,TBA,TBA,5,4,1,0,
CENG 6990,R1 (1075),TBA,TBA,TBA,25,20,5,0,
CENG 7990,R1 (1076),TBA,TBA,TBA,100,88,12,0,
CHEM 1008,L1 (1766),TuTh 01:30PM - 02:50PM,Lecture Theater C (211),"TSANG, Ming Wai Emily",200,164,36,0,
CHEM 1020,L1 (1767),WeFr 04:30PM - 05:50PM,Lecture Theater D (216),"HUANG, JinqingLU, Haipeng",216,191,25,0,
CHEM 1020,L2 (1768),MoWe 12:00PM - 01:20PM,Lecture Theater J (300),"HUANG, JinqingLU, Haipeng",260,237,23,0,
CHEM 1030,L1 (1769),WeFr 04:30PM - 05:50PM,Lecture Theater A (401),"LIN, ZhenyangSHEONG, Frederick Fu Kit",400,339,61,0,
CHEM 1050,LA1 (1770),Tu 10:30AM - 01:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,17,3,0,
CHEM 1050,LA2 (1771),Tu 01:30PM - 04:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,20,0,0,
CHEM 1050,LA3 (1772),We 10:30AM - 01:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,12,8,0,
CHEM 1050,LA4 (1773),We 01:30PM - 04:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,20,0,0,
CHEM 1050,LA5 (1774),Th 10:30AM - 01:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,19,1,0,
CHEM 1050,LA6 (1775),Th 01:30PM - 04:20PM,"Rm 1004, CYT Bldg","CHEUNG, Man Sing",20,19,1,0,
CHEM 1055,LA1 (1776),Tu 10:30AM - 01:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,45,5,0,
CHEM 1055,LA2 (1777),Tu 01:30PM - 04:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,50,0,0,
CHEM 1055,LA3 (1778),We 10:30AM - 01:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,43,7,0,
CHEM 1055,LA4 (1779),We 01:30PM - 04:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,36,14,0,
CHEM 1055,LA5 (1780),Th 10:30AM - 01:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,50,0,0,
CHEM 1055,LA6 (1781),Th 01:30PM - 04:20PM,"UG001, CYT Bldg","TSE, Veronica Wai Pui",50,50,0,0,
CHEM 2111,L1 (1782),MoWe 10:30AM - 11:50AM,"Rm 6602, Lift 31-32 (60)","DAI, Wei Min",60,48,12,0,
CHEM 2155,LA1 (1783),Tu 10:30AM - 01:20PM,"Rm 1003, CYT Bldg","CHAN, Dennis Ho Wai",48,48,0,0,
CHEM 2155,LA2 (1784),Tu 01:30PM - 04:20PM,"Rm 1003, CYT Bldg","CHAN, Dennis Ho Wai",48,48,0,0,
CHEM 2155,LA3 (1785),Tu 10:30AM - 01:20PM,TBA,"CHAN, Dennis Ho Wai",14,14,0,0,
CHEM 2311,L1 (1786),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,Lecture Theater C (211) Lecture Theater C (211),"YAN, He YAN, He",200,141,59,0,
CHEM 2355,LA1 (1787),Tu 10:30AM - 01:20PM,Rm 6122,"TUNG, Joanne Wai Ting",42,42,0,0,
CHEM 2355,LA2 (1788),Tu 01:30PM - 04:20PM,Rm 6122,"TUNG, Joanne Wai Ting",42,42,0,0,
CHEM 3120,L1 (1789),TuTh 09:00AM - 10:20AM,Lecture Theater E (143),"NAKAMURA, HughSUN, Jianwei",100,94,6,0,
CHEM 3220,L1 (1790),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,"Rm 4619, Lift 31-32 (126) Rm 4619, Lift 31-32 (126)","LEUNG, Wa HungQUAN, Yangjian LEUNG, Wa HungQUAN, Yangjian",100,80,20,0,
CHEM 3320,L1 (1791),WeFr 04:30PM - 05:50PM,"G009A, CYT Bldg (80)","WU, Hongkai",70,55,15,0,
CHEM 3420,L1 (1792),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 2304, Lift 17-18 (76) Rm 2304, Lift 17-18 (76)","PAN, Ding PAN, Ding",70,50,20,0,
CHEM 3550,LA1 (1793),We 12:30PM - 04:20PM,"Rm 1003, CYT Bldg","CHAN, Dennis Ho Wai",43,43,0,0,
CHEM 3550,LA2 (1794),Th 12:30PM - 04:20PM,"Rm 1003, CYT Bldg","CHAN, Dennis Ho Wai",43,43,0,0,
CHEM 3555,LA1 (1795),We 10:30AM - 02:20PM,Rm 6122,"TUNG, Joanne Wai Ting",29,27,2,0,
CHEM 3555,LA2 (1796),Th 10:30AM - 02:20PM,Rm 6122,"TUNG, Joanne Wai Ting",27,27,0,0,
CHEM 4110,L1 (1797),MoWe 09:00AM - 10:20AM,"G009B, CYT Bldg (70)","TONG, Rongbiao",40,15,25,0,
CHEM 4130,L1 (1798),TuTh 04:30PM - 05:50PM,"Rm 4619, Lift 31-32 (126)","GUO, Zhihong",40,27,13,0,
CHEM 4310,L1 (1799),TuTh 03:00PM - 04:20PM,"Rm 4620, Lift 31-32 (126)","YU, Jianzhen",40,27,13,0,
CHEM 4330,L1 (1800),TuTh 12:00PM - 01:20PM,"Rm 2407, Lift 17-18 (126)","CHAN, Wan",40,23,17,0,
CHEM 4420,L1 (1801),WeFr 03:00PM - 04:20PM,"Rm 4402, Lift 17-18","SU, Haibin",40,14,26,0,
CHEM 4430,L1 (1802),TuTh 10:30AM - 11:50AM,"Rm 2407, Lift 17-18 (126)","LI, Xiaoyuan",40,18,22,0,
CHEM 4620,L1 (1803),TuTh 01:30PM - 02:50PM,"Rm 5583, Lift 29-30 (80)","JIA, Guocheng",40,28,12,0,
CHEM 4680,R1 (1804),TBA,TBA,TBA,10,4,6,0,Instructor Consent Required
CHEM 4688,R1 (4487),TBA,TBA,TBA,2,2,0,0,
CHEM 4689,L1 (1805),Fr 09:30AM - 10:20AM,"Rm 5566, Lift 27-28 (24)","TSANG, Ming Wai Emily",21,20,1,0,Instructor Consent Required
CHEM 4689,LA1 (1806),TBA,TBA,"TSANG, Ming Wai Emily",21,20,1,0,Instructor Consent Required
CHEM 4691,L1 (1807),Fr 09:30AM - 10:20AM,TBA,TBA,10,10,0,0,Instructor Consent Required
CHEM 4691,LA1 (1808),TBA,TBA,TBA,10,10,0,0,Instructor Consent Required
CHEM 4692,LA1 (1809),TBA,TBA,TBA,10,5,5,0,Instructor Consent Required
CHEM 5130,L1 (1080),WeFr 01:30PM - 02:50PM,"Rm 4621, Lift 31-32 (126)","HUANG, Yong",40,32,8,0,
CHEM 5340,L1 (1081),Tu 06:00PM - 08:50PM,"Rm 5619, Lift 31-32 (60)","WILLIAMS, Ian Duncan",40,28,12,0,
CHEM 5540,L1 (1082),Fr 01:30PM - 04:20PM,"Rm 1033, LSK Bldg (51)","CHEN, Qing",30,15,15,0,
CHEM 6000Y,T1 (1083),TBA,TBA,"HUANG, Yong",130,113,17,0,
CHEM 6030C,L1 (4284),Mo 04:30PM - 07:20PM,"Rm 2126D, Lift 19 (34)","HALPERT, Jonathan Eugene",30,10,20,0,
CHEM 6772,T1 (1084),TBA,TBA,"GUO, Zhihong",80,78,2,0,
CHEM 6980A,R1 (4282),TBA,TBA,TBA,1,1,0,0,
CHEM 6990,R1 (1085),TBA,TBA,TBA,50,31,19,0,
CHEM 7990,R1 (1086),TBA,TBA,TBA,150,127,23,0,
CHMS 5050,L1 (4185),Mo 03:00PM - 05:50PM,"Rm 2407, Lift 17-18 (126)","NAGL, Stefan",100,71,29,0,> For MSc(ANCHEM) students only.
CHMS 5111,L1 (4186),We 07:00PM - 09:50PM,"Rm 2407, Lift 17-18 (126)","NAGL, Stefan",100,27,73,0,> For MSc(ANCHEM) students only.
CHMS 5112,L1 (4187),Mo 09:00AM - 11:50AM,Lecture Theater E (143),"CHAN, WanGUO, Zhihong",100,69,31,0,> For MSc(ANCHEM) students only.
CHMS 5120,L1 (4188),06-FEB-2023 - 27-FEB-2023Mo 07:00PM - 09:50PM 07-MAR-2023 - 09-MAY-2023Tu 07:00PM - 09:50PM,"G010, CYT Bldg (140) Rm 6573, Lift 29-30 (88)","LI, ArnoldTSANG, Ming Wai Emily LI, ArnoldTSANG, Ming Wai Emily",88,72,16,0,> For MSc(ANCHEM) students only.
CHMS 5130,L1 (4189),Th 07:00PM - 09:50PM,"Rm 2407, Lift 17-18 (126)","HALPERT, Jonathan EugeneWILLIAMS, Ian Duncan",100,47,53,0,> For MSc(ANCHEM) students only.
CHMS 5140,L1 (4190),Fr 07:00PM - 09:50PM,"Rm 4620, Lift 31-32 (126)","LI, Arnold",100,66,34,0,> For MSc(ANCHEM) students only.
CHMS 5201,T1 (4193),Sa 10:00AM - 10:50AM,TBA,"LI, ArnoldTUNG, Joanne Wai Ting",100,70,30,0,
CHMS 5201,LA1 (4192),Sa 11:00AM - 04:50PM,TBA,"LI, ArnoldTUNG, Joanne Wai Ting",100,70,30,0,> For MSc(ANCHEM) students only.
CHMS 5202,T1 (4195),TBA,TBA,"LI, ArnoldTUNG, Joanne Wai Ting",100,6,94,0,
CHMS 5202,LA1 (4194),TBA,TBA,"LI, ArnoldTUNG, Joanne Wai Ting",100,6,94,0,> For MSc(ANCHEM) students only.
CHMS 6980,R1 (4191),TBA,TBA,"NAGL, Stefan",100,23,77,0,> For MSc(ANCHEM) students only.
CIEM 5160,L1 (1579),Mo 07:00PM - 09:50PM,"Rm 2502, Lift 25-26 (120)","ZHANG, Xueqing",100Quota/Enrol/AvailCBME: 1/0/1CIEM: 94/90/4EVEM: 5/5/0,95,5,0,
CIEM 5240,L1 (1580),We 07:00PM - 09:50PM,"Rm 2464, Lift 25-26 (122)","LEUNG, Christopher Kin Ying",90Quota/Enrol/AvailCIEM: 90/81/9,81,9,0,
CIEM 5320,L1 (1581),Tu 07:00PM - 09:50PM,"Rm 3207, Lift 21","CHAN, Chun Man",50Quota/Enrol/AvailCIEM: 50/45/5,45,5,0,
CIEM 5420,L1 (1582),Fr 07:00PM - 09:50PM,"Rm 2406, Lift 17-18 (76)","CHEN, Guanghao",10Quota/Enrol/AvailCIEM: 10/6/4,6,4,0,
CIEM 5630,L1 (1583),Th 07:00PM - 09:50PM,"Rm 2306, Lift 17-18 (111)","LO, Hong Kam",90Quota/Enrol/AvailCIEM: 85/53/32IBTM: 5/5/0,59,31,0,
CIEM 5760,L1 (1584),Tu 07:00PM - 09:50PM,"Rm 2502, Lift 25-26 (120)","WANG, Gang",90Quota/Enrol/AvailCIEM: 90/77/13,77,13,0,
CIEM 5790,L1 (1585),Sa 03:00PM - 05:50PM,"Rm 2502, Lift 25-26 (120)","CHUNG, Wai Keung PhilipHO, Kin Sang KennethLAW, Pak HeiWONG, Chun Fai Jeffrey",90Quota/Enrol/AvailCIEM: 90/86/4,86,4,0,
CIEM 5810,L1 (1586),Fr 07:00PM - 09:50PM,"Rm 2502, Lift 25-26 (120)","LEUNG, Anthony",90Quota/Enrol/AvailCBME: 5/0/5CIEM: 70/53/17EVEM: 10/10/0IBTM: 5/1/4,64,26,0,
CIEM 6000T,L1 (4323),Th 07:00PM - 09:50PM,"G009B, CYT Bldg (70)","DIMITRAKOPOULOS, Ilias",70Quota/Enrol/AvailCIEM: 70/16/54,16,54,0,
CIEM 6980,R1 (4424),TBA,TBA,TBA,145,114,31,0,Instructor Consent Required
CIVL 1010,T1 (1811),We 06:00PM - 07:20PM,Lecture Theater A (401),TBA,170,166,4,0,
CIVL 1100,L1 (1812),We 09:30AM - 11:20AM,Lecture Theater B (317),"LAM, Kit MingLEUNG, AnthonyLO, Irene Man Chi",171,170,1,0,
CIVL 1100,LA1 (1814),Mo 09:00AM - 11:50AM,Rm 2209,"LAM, Kit MingLEUNG, AnthonyLO, Irene Man Chi",85,84,1,0,
CIVL 1100,LA2 (1816),Mo 01:00PM - 03:50PM,Rm 2209,"LAM, Kit MingLEUNG, AnthonyLO, Irene Man Chi",86,86,0,0,
CIVL 1160,L1 (1817),WeFr 04:30PM - 05:50PM,Lecture Theater B (317),"HU, Wei Chung",180,160,20,0,
CIVL 1160,T1 (1818),We 06:00PM - 06:50PM,Lecture Theater B (317),"HU, Wei Chung",180,160,20,0,
CIVL 2010,T1 (1819),We 06:00PM - 07:20PM,Lecture Theater A (401),TBA,170,154,16,0,
CIVL 2020,L1 (2988),WeFr 01:30PM - 02:50PM,"Rm 3207, Lift 21","CHENG, Jack Chin PangHU, Wei ChungNG, Chun Keung",90,83,7,0,Instructor Consent Required
CIVL 2020,L2 (2989),WeFr 03:00PM - 04:20PM,"Rm 3207, Lift 21","CHENG, Jack Chin PangHU, Wei ChungNG, Chun Keung",90,90,0,0,Instructor Consent Required
CIVL 2110,L1 (1820),TuTh 01:30PM - 02:50PM,"G003, CYT Bldg (30)","QIU, Jishen",30,15,15,0,
CIVL 2110,T1 (1821),Th 03:00PM - 03:50PM,"G003, CYT Bldg (30)","QIU, Jishen",30,15,15,0,
CIVL 2120,L1 (1822),MoWe 10:30AM - 11:50AM,Lecture Theater J (300),"TSE, Tim K.T.",170,157,13,0,
CIVL 2120,T1 (1824),Mo 06:00PM - 06:50PM,"Rm 6573, Lift 29-30 (88)","TSE, Tim K.T.",85,72,13,0,
CIVL 2120,T2 (1826),Th 05:00PM - 05:50PM,"Rm 2503, Lift 25-26 (87)","TSE, Tim K.T.",85,85,0,0,
CIVL 2170,L1 (1827),WeFr 04:30PM - 05:50PM,Lecture Theater J (300),"YANG, HaiZHANG, Xueqing",180,169,11,0,
CIVL 2170,T1 (1829),Tu 06:00PM - 06:50PM,"Rm 2502, Lift 25-26 (120)","YANG, HaiZHANG, Xueqing",90,79,11,0,
CIVL 2170,T2 (1831),Mo 02:00PM - 02:50PM,"G010, CYT Bldg (140)","YANG, HaiZHANG, Xueqing",90,90,0,0,
CIVL 2410,L1 (1832),TuTh 10:30AM - 11:50AM,Lecture Theater A (401),"SHANG, ChiiSONG, YinghaoYIN, Ran",180,157,23,0,
CIVL 2410,T1 (1834),Mo 03:00PM - 03:50PM,"Rm 2502, Lift 25-26 (120)","SHANG, ChiiSONG, YinghaoYIN, Ran",90,90,0,0,
CIVL 2410,T2 (1836),Fr 06:00PM - 06:50PM,"Rm 4619, Lift 31-32 (126)","SHANG, ChiiSONG, YinghaoYIN, Ran",90,67,23,0,
CIVL 2510,L1 (1837),MoWe 09:00AM - 10:20AM,Lecture Theater J (300),"YANG, Jiachuan",180,179,1,0,
CIVL 2510,T1 (1844),Th 06:00PM - 07:50PM,Lecture Theater C (211),"YANG, Jiachuan",180,179,1,0,
CIVL 2510,LA1 (1839),Th 01:00PM - 03:50PM,Rm 2209,"YANG, Jiachuan",50,49,1,0,
CIVL 2510,LA2 (1841),Fr 09:00AM - 11:50AM,Rm 2209,"YANG, Jiachuan",50,50,0,0,
CIVL 2510,LA3 (1842),Mo 04:00PM - 06:50PM,Rm 2209,"YANG, Jiachuan",45,45,0,0,
CIVL 2510,LA4 (1843),Tu 04:30PM - 07:20PM,Rm 2209,"YANG, Jiachuan",45,35,10,0,
CIVL 2910,L1 (1846),MoWe 12:00PM - 01:20PM,"G009A, CYT Bldg (80)","WANG, ZheYANG, Jiachuan",50,6,44,0,
CIVL 2910,T1 (1847),TBA,TBA,"WANG, ZheYANG, Jiachuan",50,6,44,0,
CIVL 3010,T1 (1848),We 06:00PM - 07:20PM,Lecture Theater A (401),TBA,170,157,13,0,
CIVL 3210,L1 (1849),TuTh 03:00PM - 04:20PM,Lecture Theater C (211),"CHENG, Jack Chin Pang",160,157,3,0,
CIVL 3210,T1 (1851),Mo 04:30PM - 05:20PM,Lecture Theater G (132),"CHENG, Jack Chin Pang",80,77,3,0,
CIVL 3210,T2 (1853),Mo 01:30PM - 02:20PM,Lecture Theater G (132),"CHENG, Jack Chin Pang",80,80,0,0,
CIVL 3320,L1 (1854),TuTh 01:30PM - 02:50PM,Lecture Theater D (216),"DIMITRAKOPOULOS, Ilias",170,160,10,0,
CIVL 3320,T1 (1860),Mo 06:00PM - 06:50PM,Lecture Theater K (106),"DIMITRAKOPOULOS, Ilias",90,55,35,0,
CIVL 3320,T2 (1862),Th 04:30PM - 05:20PM,Lecture Theater K (106),"DIMITRAKOPOULOS, Ilias",106,105,1,0,
CIVL 3320,LA1 (1856),Fr 10:30AM - 11:50AM,Rm 1206,"DIMITRAKOPOULOS, Ilias",60,60,0,0,
CIVL 3320,LA2 (1858),We 10:30AM - 11:50AM,Rm 1206,"DIMITRAKOPOULOS, Ilias",60,57,3,0,
CIVL 3320,LA3 (1859),Mo 12:00PM - 01:20PM,Rm 1206,"DIMITRAKOPOULOS, Ilias",60,43,17,0,
CIVL 3420,L1 (1863),TuTh 09:00AM - 10:20AM,"Rm 5564, Lift 27-28 (30)","CHEN, Guanghao",30,16,14,0,
CIVL 3420,T1 (1865),Fr 09:30AM - 10:20AM,"Rm 5560, Lift 27-28 (30)","CHEN, Guanghao",30,16,14,0,
CIVL 3420,LA1 (1864),Fr 04:30PM - 07:20PM,Rm 2209,"CHEN, Guanghao",30,16,14,0,
CIVL 3610,L1 (1866),WeFr 01:30PM - 02:50PM,Lecture Theater J (300),"LI, Sen",160,149,11,0,
CIVL 3610,T1 (1868),We 05:00PM - 05:50PM,"Rm 4620, Lift 31-32 (126)","LI, Sen",80,67,13,0,
CIVL 3610,T2 (1870),Tu 05:00PM - 05:50PM,"Rm 2405, Lift 17-18 (92)","LI, Sen",82,82,0,0,
CIVL 3740,L1 (1871),WeFr 03:00PM - 04:20PM,Lecture Theater J (300),"SO, Pui San",180,170,10,0,
CIVL 3740,T1 (1873),Tu 06:00PM - 06:50PM,"Rm 2306, Lift 17-18 (111)","SO, Pui San",90,80,10,0,
CIVL 3740,T2 (1875),Fr 12:00PM - 12:50PM,"Rm 2306, Lift 17-18 (111)","SO, Pui San",90,90,0,0,
CIVL 3910,L1 (1876),TuTh 12:00PM - 01:20PM,"Rm 2406, Lift 17-18 (76)","ZHANG, JizeZHANG, Shenghan",50,7,43,0,
CIVL 3910,T1 (1878),Mo 06:00PM - 06:50PM,"Rm 2404, Lift 17-18 (81)","ZHANG, JizeZHANG, Shenghan",50,7,43,0,
CIVL 3910,LA1 (1877),TBA,TBA,"ZHANG, JizeZHANG, Shenghan",50,7,43,0,
CIVL 4100R,L1 (1881),MoWe 09:00AM - 10:20AM,"Rm 6602, Lift 31-32 (60)","WANG, ZheZHANG, Jize",50,5,45,0,
CIVL 4100S,L1 (1882),TuTh 09:00AM - 10:20AM,"Rm 5506, Lift 25-26 (30)","ZHANG, Fan",30,18,12,0,
CIVL 4100T,L1 (1883),MoWe 09:00AM - 10:20AM,"Rm 2126D, Lift 19 (34)","SU, Hui",30,9,21,0,
CIVL 4270,L1 (1884),Fr 01:30PM - 04:20PM,Lecture Theater H (72),"MCINNIS, Joel Arthur",50,5,45,0,
CIVL 4320,L1 (1885),We 01:30PM - 04:20PM,Lecture Theater A (401),"CHAN, Chun ManPAN, Yuxin",150,50,100,0,
CIVL 4320,T1 (1887),Mo 06:00PM - 07:50PM,"Rm 2406, Lift 17-18 (76)","CHAN, Chun ManPAN, Yuxin",75,18,57,0,
CIVL 4320,T2 (1889),Mo 04:00PM - 05:50PM,"Rm 2406, Lift 17-18 (76)","CHAN, Chun ManPAN, Yuxin",75,32,43,0,
CIVL 4340,L1 (1890),Th 06:00PM - 08:50PM,"Rm 1033, LSK Bldg (51)","LEE, Barry",50,37,13,0,
CIVL 4340,T1 (1891),We 12:00PM - 12:50PM,"Rm 1410, Lift 25-26 (60)","LEE, Barry",50,37,13,0,
CIVL 4370,L1 (1892),TuTh 09:00AM - 10:20AM,"Rm 5583, Lift 29-30 (80)","ZHANG, Shenghan",70,10,60,0,
CIVL 4370,T1 (1893),Fr 06:00PM - 06:50PM,"Rm 2302, Lift 17-18 (74)","ZHANG, Shenghan",70,10,60,0,
CIVL 4430,L1 (1894),TuTh 10:30AM - 11:50AM,"Rm 2502, Lift 25-26 (120)","ZHANG, Xiangru",120,46,74,0,
CIVL 4450,L1 (1895),Th 03:00PM - 05:50PM,"Rm 2302, Lift 17-18 (74)","ZHOU, Shelley",65,56,9,0,
CIVL 4480,L1 (1896),MoWe 10:30AM - 11:50AM,"Rm 2503, Lift 25-26 (87)","IM, Eun Soon",40,12,28,0,
CIVL 4630,L1 (1897),TuTh 12:00PM - 01:20PM,"Rm 5506, Lift 25-26 (30)","JIAN, Sisi",30,30,0,0,
CIVL 4630,T1 (1898),Mo 12:00PM - 12:50PM,"G003, CYT Bldg (30)","JIAN, Sisi",30,30,0,0,
CIVL 4710,L1 (1899),Tu 03:00PM - 05:50PM,"G003, CYT Bldg (30)","ZHAO, Jidong",30,20,10,0,
CIVL 4760,L1 (1900),TuTh 01:30PM - 02:50PM,"Rm 2504, Lift 25-26 (84)","WANG, Gang",80,19,61,0,
CIVL 4760,T1 (1901),Fr 09:30AM - 10:20AM,"G010, CYT Bldg (140)","WANG, Gang",80,19,61,0,
CIVL 4900A,R1 (4598),TBA,TBA,TBA,2,1,1,0,
CIVL 4910,T1 (1902),Tu 06:00PM - 06:50PM,Lecture Theater C (211),TBA,165,157,8,0,> The credit load will usually be spread in the following pattern: Fall: 2; Spring: 4
CIVL 5110,L1 (1087),Fr 07:00PM - 09:50PM,"Rm 5564, Lift 27-28 (30)","XIAO, TeZHANG, Li Min",30,9,21,0,
CIVL 5430,L1 (1088),Mo 03:00PM - 05:50PM,"Rm 5564, Lift 27-28 (30)","ZHANG, Xiangru",30,13,17,0,
CIVL 5510,L1 (1089),We 03:00PM - 05:50PM,"Rm 5560, Lift 27-28 (30)","LU, Mengqian",30,18,12,0,
CIVL 5550,L1 (1090),We 09:00AM - 11:50AM,"Rm 5562, Lift 27-28 (30)","GHIDAOUI, Mohamed Salah",30,9,21,0,
CIVL 5730,L1 (1091),Th 09:00AM - 11:50AM,"G002, CYT Bldg (30)","ZHAO, Jidong",30,10,20,0,
CIVL 5830,L1 (1092),Mo 12:00PM - 02:50PM,"G002, CYT Bldg (30)","LEUNG, Christopher Kin Ying",30,6,24,0,
CIVL 5840,L1 (1093),Tu 09:00AM - 11:50AM,"Rm 5510, Lift 25-26 (30)","QIU, Jishen",30,2,28,0,
